epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2655.33,1.04121,1.68721,1.09513,0.33437,0.84911,0.38817,0.26346,1.08177,1.69975,1.12809,4.9595e-05,4.9595e-05,4.9595e-05
20,2737.67,1.04834,1.6853,1.11678,0.33578,0.85006,0.38519,0.26034,1.07264,1.69388,1.12185,2.70725e-05,2.70725e-05,2.70725e-05
